arm_id,arm_data_ini,arm_data_fin,arm_altezza,arm_lunghezza_sbraccio,arm_numero_lampade,arm_lmp_potenza_nominale,tar_cod,tar_descr,tmo_id,tpo_cod,tpo_descr,sgn_id,sgn_data_inserimento,tcs_id,tcs_descr,tci_id,tci_descr,latitudine,longitudine
3341,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.78360542602532,12.340140597779111
3342,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,122.0,SB,Sbraccio su palo,,,,,,,41.87358877666238,12.443299729933697
3343,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,122.0,SB,Sbraccio su palo,,,,,,,41.790812772227845,12.451222052753755
3344,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,PR,Proiettore,123.0,ME,Mensola,,,,,,,41.878558433582754,12.624916629562223
3345,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.75136988465424,12.351374344601595
3346,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.83259855742936,12.583814119982469
3347,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.883246620941165,12.66067201503903
3348,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.90118384596878,12.699487392701503
3349,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.905246329664,12.490648026553892
3350,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.90870804175098,12.34913237815716
3351,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,NN,Non noto,,,,,,,41.911487879693325,12.523364472392695
3352,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,NN,Non noto,,,,,,,41.838421194872794,12.347174349738362
3353,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,NN,Non noto,,,,,,,41.934940712085925,12.363152700807788
3354,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.88636604759688,12.49156008567319
3355,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.77886231950088,12.35481829241128
3356,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.87547236212561,12.524216355890877
3357,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.83616072410502,12.518853381788588
3358,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.91732980801656,12.653893098460086
3359,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.97155696213399,12.437644397968299
3360,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.946610783226255,12.384291052315135
3361,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.719328228185084,12.302759724960882
3362,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.81622685867514,12.340235017770755
3363,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.88956341399883,12.518464557238474
3364,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.98197343653038,12.446750632090042
3365,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.73303615111246,12.269125160310374
3366,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,PR,Proiettore,123.0,ME,Mensola,,,,,,,41.78677038303671,12.301889257209496
3367,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,PR,Proiettore,123.0,ME,Mensola,,,,,,,41.93358919957664,12.530018492884203
3368,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.88254317467426,12.5691792825861
3369,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.88820042969161,12.662920419711321
3370,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.944691266517566,12.430028990927559
3371,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.991954437167934,12.441612130419017
3372,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.831092651332945,12.62325158753081
3373,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.820497817400664,12.390728535369101
3374,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.81332549954693,12.628407135766247
3375,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.892072261769165,12.408176952398234
3376,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.971968209792955,12.26477824341644
3377,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.86457904705267,12.531759200967382
3378,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.926678682943525,12.446642985764122
3379,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,42.04253383617801,12.576045099960897
3380,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.91549511203731,12.442717273443844
3381,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.86065165577186,12.487666901358558
3382,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.948278981199984,12.469760954363371
3383,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.91439218022907,12.69196126614802
3384,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.8206314776212,12.556680993084674
3385,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.71273999495242,12.491502184274433
3386,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.70358768542035,12.599761571776371
3387,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,42.02395213239798,12.283749542624395
3388,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.87572002491581,12.628693481312247
3389,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.87565334137206,12.568720581506454
3390,1/1/2018,13/2/2026,0.0,0.0,1.0,50.0,PR,Proiettore,123.0,ME,Mensola,,,,,,,41.94342147281137,12.49366081677887
3391,1/1/2018,13/2/2026,0.0,0.0,1.0,50.0,PR,Proiettore,123.0,ME,Mensola,,,,,,,41.82410659613826,12.303310870807962
3392,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.77906835074271,12.431932531603481
3393,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.78327500150155,12.52390587566461
3394,1/1/2018,13/2/2026,0.0,0.0,1.0,50.0,PR,Proiettore,123.0,ME,Mensola,,,,,,,41.867264858448564,12.373712987830976
3395,1/1/2018,13/2/2026,0.0,0.0,1.0,50.0,PR,Proiettore,123.0,ME,Mensola,,,,,,,41.79779783128498,12.453130939512604
3396,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.84984792126767,12.455951023785111
3397,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,NN,Non noto,,,,,,,42.02005977523112,12.374192134920985
3398,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,NN,Non noto,,,,,,,41.952936195221504,12.48469000639548
3399,1/1/2018,13/2/2026,400.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.90098549977273,12.536269090494395
3400,1/1/2018,13/2/2026,400.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.86033754557446,12.31546338766186
3401,1/1/2018,13/2/2026,400.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.790392292593104,12.52374542640161
3402,1/1/2018,13/2/2026,400.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.797165591839146,12.43312058995994
3403,1/1/2018,13/2/2026,400.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.741050415357925,12.272500343314837
3404,1/1/2018,13/2/2026,400.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.86481039380539,12.449869191479667
3405,1/1/2018,13/2/2026,400.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.8335017015858,12.616242705494715
3406,1/1/2018,13/2/2026,400.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.79178139958222,12.469465290167767
3407,1/1/2018,13/2/2026,400.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.8183449382306,12.442628813670186
3408,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,42.02517840405035,12.361395103117289
3409,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.92462042306607,12.478469425840839
3410,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.905651162160154,12.573275503469928
3411,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,42.086727875957095,12.374036095301038
3412,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.864010354340586,12.439823406545495
3413,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.90128310285965,12.259476993378946
3414,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.78271573619026,12.564602494775302
3415,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.905855333583084,12.413820544804938
3416,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.928629038320835,12.444475085589875
3417,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.94448872760732,12.632135398920516
3418,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.83769554046763,12.548639669791399
3419,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.782993118980436,12.474350709406268
3420,1/1/2018,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.83222054262582,12.618177958671774
3421,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.910554773005764,12.750617056120294
3422,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.71073716307006,12.466470969680886
3423,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.78973642696245,12.524446899574247
3424,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,15316.0,10/3/2022 10:24:24,30.0,lampada spenta,1.0,sostituito lampada,41.921401801541215,12.551512581649737
3425,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.90704984506798,12.7127309969805
3426,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.804527482673144,12.443152606223963
3427,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.94332391542956,12.362442111170774
3428,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.9720894269151,12.51488660428608
3429,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.930699888217696,12.595125674642821
3430,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.72404898900525,12.577763235239702
3431,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.901003040829174,12.514343539759567
3432,1/1/2018,13/2/2026,0.0,0.0,1.0,125.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.910758506895604,12.689038457901592
3433,1/1/2018,13/2/2026,0.0,0.0,1.0,125.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,426.0,26/2/2016 19:37:00,30.0,lampada spenta,1.0,sostituito lampada,42.03265030287008,12.385623199494706
3434,1/1/2018,13/2/2026,0.0,0.0,1.0,125.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.94405695810879,12.443427108744755
3435,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,122.0,SB,Sbraccio su palo,,,,,,,42.02350218503907,12.363271048522298
3436,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.997928132171495,12.456616796777414
3437,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.98103646909638,12.40082213580243
3438,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.89996817443529,12.670120450824278
3439,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.924347724468,12.570178114412451
3440,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.923258691351435,12.394855930739464
3441,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.754096268318854,12.360018108075135
3442,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,42.06702072298873,12.485220008647016
3443,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,14060.0,12/11/2021 19:09:09,30.0,lampada spenta,1.0,sostituito lampada,42.01127234748139,12.379020704336881
3444,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.91443018123749,12.336826395250634
3445,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,189.0,19/7/2015 01:51:00,23.0,impianto spento,50.0,riarmato contatore,41.8785269015036,12.514935249725292
3446,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.907380612286055,12.261249057800935
3447,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.91896129204082,12.360426880427763
3448,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.99702506201826,12.460155328579363
3449,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.81787841742435,12.316962174524118
3450,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.85437765870041,12.417811017983386
3451,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,42.03080685476089,12.34210348370284
3452,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.94802824966028,12.548226027220705
3453,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.93280158832535,12.330357399295224
3454,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,18893.0,25/8/2023 12:31:31,30.0,lampada spenta,1.0,sostituito lampada,41.93459278087153,12.478824294729668
3455,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.7522736725952,12.385582589612545
3456,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.97774153351232,12.473856999477688
3457,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.869162314483,12.41706983425635
3458,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.9394072804617,12.320051633366868
3459,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.9309824094398,12.376547991687602
3460,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.90379348411044,12.384338499047642
3461,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.80538972033396,12.436745281166857
3462,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.93367367291571,12.615278203869755
3463,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,42.042319204353305,12.556386807941443
3464,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.909611021611546,12.66717754800798
3465,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.997941829155536,12.432171605000454
3466,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.79138184795792,12.331148444435824
3467,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,122.0,SB,Sbraccio su palo,,,,,,,41.885301171844056,12.383369601158368
3468,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,122.0,SB,Sbraccio su palo,,,,,,,41.88388656717326,12.605207557428308
3469,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,122.0,SB,Sbraccio su palo,,,,,,,41.87171472281288,12.492303720914109
3470,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,122.0,SB,Sbraccio su palo,,,,,,,41.97702975186624,12.583875359916949
3471,1/1/2018,13/2/2026,0.0,0.0,1.0,250.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.91284374372243,12.608258015763472
3472,1/1/2018,13/2/2026,0.0,0.0,1.0,250.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.77271667732454,12.438650874724658
3473,1/1/2018,13/2/2026,0.0,0.0,1.0,250.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.86159517519387,12.478232840400544
3474,1/1/2018,13/2/2026,0.0,0.0,1.0,250.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.87950840408695,12.380757231868671
3475,1/1/2018,13/2/2026,0.0,0.0,1.0,250.0,AS,Armatura stradale,189.0,TP,Testapalo,18975.0,2/9/2023 01:06:06,28.0,lampada intermittente,1.0,sostituito lampada,41.854797976799425,12.57985212379458
3476,1/1/2018,13/2/2026,400.0,0.0,1.0,15.0,AU,Arredo urbano,771.0,TP,Testapalo,,,,,,,41.889482038922104,12.374575996716647
3477,1/1/2018,13/2/2026,400.0,0.0,1.0,15.0,AU,Arredo urbano,771.0,TP,Testapalo,,,,,,,41.909399188934366,12.446076599565576
3478,1/1/2018,13/2/2026,400.0,0.0,1.0,15.0,AU,Arredo urbano,771.0,TP,Testapalo,,,,,,,41.89760502716868,12.543077939359078
3479,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,257.0,TP,Testapalo,,,,,,,41.88190404653232,12.456650846925097
3480,1/1/2018,13/2/2026,400.0,0.0,1.0,15.0,AU,Arredo urbano,771.0,TP,Testapalo,,,,,,,42.02791532129999,12.453111666055515
3481,1/1/2018,13/2/2026,400.0,0.0,1.0,15.0,AU,Arredo urbano,771.0,TP,Testapalo,,,,,,,41.826878421718895,12.559395354547688
3482,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.81435325457046,12.574737428070657
3483,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.85481800540017,12.65141483615137
3484,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,1008.0,8/2/2017 17:53:00,30.0,lampada spenta,1.0,sostituito lampada,41.71700500661901,12.598704256134521
3485,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,42.03566975228358,12.397547377757475
3486,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.91384698989002,12.458813895799576
3487,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,122.0,SB,Sbraccio su palo,13390.0,2/10/2021 01:05:05,30.0,lampada spenta,1.0,sostituito lampada,41.953839991572906,12.45165477784555
3488,1/1/2018,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,122.0,SB,Sbraccio su palo,,,,,,,41.782911300774245,12.475318365813592
3489,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.733099278788394,12.290170758757322
3490,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,585.0,6/10/2016 15:54:00,30.0,lampada spenta,1.0,sostituito lampada,41.720988478244195,12.307290220409014
3491,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.85397411010392,12.596177717918746
3492,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.893840748657645,12.702834772171432
3493,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.95712723495193,12.636547798818338
3494,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.932296178216106,12.382673445778632
3495,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,NN,Non noto,,,,,,,41.85639864244556,12.49932752062006
3496,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,144.0,ME,Mensola,,,,,,,41.933622242177414,12.510242445260078
