arm_id,arm_data_ini,arm_data_fin,arm_altezza,arm_lunghezza_sbraccio,arm_numero_lampade,arm_lmp_potenza_nominale,tar_cod,tar_descr,tmo_id,tpo_cod,tpo_descr,sgn_id,sgn_data_inserimento,tcs_id,tcs_descr,tci_id,tci_descr,latitudine,longitudine
997489,1/7/2023,13/2/2026,800.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.897742044982174,12.675779730803225
1205845,1/1/2025,13/2/2026,900.0,20.0,1.0,76.0,AS,Armatura stradale,1155.0,SB,Sbraccio su palo,,,,,,,42.06785197060656,12.338706673565602
1179833,1/1/2020,13/2/2026,1020.0,20.0,1.0,111.0,AS,Armatura stradale,1384.0,SB,Sbraccio su palo,,,,,,,41.884680836704185,12.611134160467536
495798,1/6/2018,13/2/2026,800.0,0.0,1.0,73.0,AS,Armatura stradale,605.0,SB,Sbraccio su palo,,,,,,,41.96841478992784,12.514714190652443
699158,13/1/2022,13/2/2026,0.0,50.0,1.0,113.0,PR,Proiettore,747.0,ME,Mensola,,,,,,,41.78678057064222,12.55804363309086
624978,1/11/2020,13/2/2026,0.0,0.0,1.0,74.0,AS,Armatura stradale,753.0,SB,Sbraccio su palo,,,,,,,41.77042032372687,12.390011850774673
1129633,1/1/2025,13/2/2026,800.0,150.0,1.0,65.0,AS,Armatura stradale,2065.0,SB,Sbraccio su palo,,,,,,,41.80754731368618,12.630058076461186
948187,1/2/2022,13/2/2026,400.0,0.0,1.0,30.5,AU,Arredo urbano,1813.0,TP,Testapalo,,,,,,,41.74033282974016,12.36829264699419
902659,1/1/2022,13/2/2026,900.0,30.0,1.0,100.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.883090520519005,12.491322298551637
530506,1/1/2020,13/2/2026,850.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.9263096165009,12.38652789155633
136802,26/3/2018,13/2/2026,0.0,0.0,1.0,32.5,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.88071783771161,12.699983446617814
1138105,1/3/2025,13/2/2026,400.0,50.0,1.0,70.0,AU,Arredo urbano,2065.0,SB,Sbraccio su palo,,,,,,,42.04741114895806,12.518942994978653
473009,1/1/2020,13/2/2026,800.0,0.0,1.0,70.0,AS,Armatura stradale,1371.0,TP,Testapalo,,,,,,,41.871823123377176,12.68431541824147
476322,7/2/2020,13/2/2026,900.0,0.0,1.0,39.0,AS,Armatura stradale,550.0,TP,Testapalo,,,,,,,41.88430791308954,12.530990540909217
1124150,1/11/2024,13/2/2026,0.0,0.0,1.0,70.0,AU,Arredo urbano,164.0,TP,Testapalo,,,,,,,41.921276499123216,12.396285513744107
1253582,1/1/2026,13/2/2026,800.0,100.0,1.0,35.0,AS,Armatura stradale,4085.0,SB,Sbraccio su palo,,,,,,,41.87612036283697,12.572249782581107
465463,1/1/2020,13/2/2026,900.0,200.0,1.0,150.0,AS,Armatura stradale,611.0,SB,Sbraccio su palo,,,,,,,41.7755036232431,12.54612207996195
644855,1/11/2020,13/2/2026,500.0,0.0,1.0,70.0,AS,Armatura stradale,262.0,TP,Testapalo,,,,,,,41.90890165971938,12.496382048693032
1072059,1/1/2024,13/2/2026,600.0,0.0,1.0,115.0,AS,Armatura stradale,2065.0,TP,Testapalo,,,,,,,41.97595683234499,12.538927608789686
271919,17/10/2016,13/2/2026,0.0,0.0,1.0,0.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.887058766798596,12.695915469003001
1203900,1/4/2025,13/2/2026,900.0,260.0,1.0,49.0,AS,Armatura stradale,2417.0,SB,Sbraccio su palo,,,,,,,41.7589739409842,12.310574187817206
1216348,1/1/2025,13/2/2026,400.0,30.0,1.0,10.0,AU,Arredo urbano,2202.0,PI,Pipetta,,,,,,,41.818496873125675,12.623618216379368
941350,1/1/2023,13/2/2026,0.0,0.0,1.0,12.0,AU,Arredo urbano,3062.0,TP,Testapalo,,,,,,,41.86141890342173,12.689797677434905
870211,1/1/2022,13/2/2026,0.0,100.0,1.0,70.0,AS,Armatura stradale,1456.0,ME,Mensola,,,,,,,41.73951973159721,12.356418588323235
989567,1/7/2023,13/2/2026,700.0,50.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.93529718461284,12.58881039767327
1145027,1/1/2025,13/2/2026,800.0,0.0,1.0,45.0,AS,Armatura stradale,4096.0,TP,Testapalo,,,,,,,41.91246713483962,12.499934954388793
1193739,1/4/2025,13/2/2026,1000.0,75.0,1.0,89.0,AS,Armatura stradale,2424.0,SB,Sbraccio su palo,,,,,,,41.935932843409546,12.53570569094427
502752,1/1/2020,13/2/2026,800.0,100.0,1.0,100.0,AS,Armatura stradale,640.0,SB,Sbraccio su palo,,,,,,,42.022867995917615,12.379517120578274
936436,1/1/2023,13/2/2026,0.0,0.0,1.0,150.0,PR,Proiettore,3054.0,NN,Non noto,,,,,,,41.96847341752058,12.531637861159794
499160,1/1/2020,13/2/2026,950.0,10.0,1.0,100.0,AS,Armatura stradale,640.0,SB,Sbraccio su palo,,,,,,,41.743131498049046,12.359374273025711
1217908,1/1/2025,13/2/2026,650.0,150.0,1.0,45.0,AS,Armatura stradale,2201.0,SB,Sbraccio su palo,,,,,,,41.91924830566732,12.556795282025135
326602,2/12/2016,13/2/2026,0.0,0.0,1.0,210.0,AS,Armatura stradale,261.0,SO,Sospensione,,,,,,,41.90622393101434,12.41378783460075
987463,1/1/2023,13/2/2026,700.0,0.0,1.0,33.0,AS,Armatura stradale,1803.0,TP,Testapalo,,,,,,,41.898050985935406,12.560986069768106
1022709,1/3/2023,13/2/2026,800.0,0.0,1.0,0.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,42.0067810057659,12.51652991235752
1127369,1/1/2025,13/2/2026,0.0,0.0,1.0,37.4,AS,Armatura stradale,1867.0,TP,Testapalo,,,,,,,41.84845782030072,12.591145250625743
1263463,1/1/2026,13/2/2026,300.0,0.0,1.0,20.0,AU,Arredo urbano,1454.0,TP,Testapalo,,,,,,,41.920686168001026,12.39489873258534
1095255,14/9/2023,13/2/2026,600.0,160.0,1.0,25.0,AS,Armatura stradale,3707.0,ME_DR,Mensola attacco dritto,,,,,,,41.77942597876496,12.37849538820946
673658,1/1/2021,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,225.0,SB,Sbraccio su palo,,,,,,,41.95613774734494,12.347697288114764
379648,10/7/2019,13/2/2026,700.0,0.0,1.0,100.0,AS,Armatura stradale,613.0,TP,Testapalo,,,,,,,41.91321233593347,12.61567149068297
986610,1/1/2023,13/2/2026,1000.0,150.0,1.0,52.0,AU,Arredo urbano,3387.0,SB,Sbraccio su palo,,,,,,,41.870838989644035,12.657744779899852
1025844,1/1/2023,13/2/2026,800.0,0.0,1.0,150.0,AU,Arredo urbano,73.0,PI,Pipetta,,,,,,,41.8564771702676,12.64264160881022
1059091,30/11/2021,13/2/2026,1100.0,50.0,1.0,33.0,AS,Armatura stradale,1803.0,SB,Sbraccio su palo,,,,,,,41.87250975651853,12.518493534412674
1158041,1/1/2025,13/2/2026,0.0,0.0,1.0,14.5,AS,Armatura stradale,749.0,NN,Non noto,,,,,,,41.9548468264568,12.412205541221509
1062670,1/1/2024,13/2/2026,900.0,100.0,1.0,30.0,AS,Armatura stradale,3723.0,SB,Sbraccio su palo,,,,,,,41.929742146707035,12.380840542240362
1251913,1/1/2025,13/2/2026,900.0,150.0,1.0,37.0,AS,Armatura stradale,749.0,SB,Sbraccio su palo,,,,,,,41.882557663274966,12.609561001987846
1028478,15/12/2023,13/2/2026,800.0,200.0,1.0,100.0,AS,Armatura stradale,189.0,SB_DR,Sbraccio attacco dritto,,,,,,,42.00663031121091,12.334888609365505
1217637,1/1/2025,13/2/2026,700.0,150.0,1.0,30.0,AS,Armatura stradale,2201.0,SB,Sbraccio su palo,,,,,,,41.77087939156477,12.506537734872827
711606,1/1/2022,13/2/2026,800.0,0.0,1.0,67.0,AS,Armatura stradale,722.0,TP,Testapalo,,,,,,,41.872083325429266,12.527872288504446
1041224,1/3/2024,13/2/2026,0.0,50.0,1.0,50.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.83439277872935,12.596778012369247
1247717,1/1/2025,13/2/2026,950.0,0.0,1.0,28.0,AS,Armatura stradale,3670.0,TP,Testapalo,,,,,,,41.88217271771959,12.343961763825078
1226750,1/1/2025,13/2/2026,500.0,0.0,1.0,25.0,LA,Lanterna artistica ,4394.0,TP,Testapalo,,,,,,,41.86154598272755,12.654619164719351
717462,1/1/2022,13/2/2026,350.0,0.0,1.0,21.0,AU,Arredo urbano,1860.0,TP,Testapalo,,,,,,,41.924832024215675,12.577189114887924
1145925,1/1/2025,13/2/2026,600.0,0.0,1.0,20.0,AU,Arredo urbano,225.0,TP,Testapalo,,,,,,,42.00047981223764,12.450816464506863
935437,1/1/2023,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,1456.0,TP,Testapalo,,,,,,,41.767479543805976,12.312309590298131
998969,1/7/2023,13/2/2026,900.0,50.0,1.0,125.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.79042308077077,12.329577295704546
488054,1/1/2020,13/2/2026,600.0,0.0,1.0,35.0,AS,Armatura stradale,1612.0,SO,Sospensione,,,,,,,41.898378396659,12.516002340063755
400007,6/8/2019,13/2/2026,650.0,10.0,1.0,70.0,AS,Armatura stradale,611.0,SB,Sbraccio su palo,,,,,,,42.071651014700876,12.337962596037949
998984,1/7/2023,13/2/2026,900.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,42.02658224462665,12.318098000117251
1287081,1/1/2026,13/2/2026,800.0,0.0,1.0,29.0,AS,Armatura stradale,1362.0,TP,Testapalo,,,,,,,41.88330603982793,12.540877689907909
1202350,1/4/2025,13/2/2026,1000.0,0.0,1.0,110.0,AS,Armatura stradale,2432.0,TP,Testapalo,,,,,,,41.71643986574939,12.48933178838167
653223,1/11/2020,13/2/2026,0.0,0.0,1.0,33.9,AU,Arredo urbano,722.0,TP,Testapalo,,,,,,,41.84764045013605,12.324248993589478
1251668,1/1/2025,13/2/2026,800.0,0.0,1.0,28.0,AS,Armatura stradale,749.0,TP,Testapalo,,,,,,,41.857647345226404,12.654116742826
912875,1/5/2022,13/2/2026,900.0,0.0,1.0,87.0,AS,Armatura stradale,605.0,SB,Sbraccio su palo,,,,,,,41.78355331368232,12.327893641782863
693131,1/1/2022,13/2/2026,700.0,0.0,1.0,70.0,AU,Arredo urbano,189.0,TP,Testapalo,,,,,,,41.80320969016682,12.336099921633512
1297274,26/1/2026,13/2/2026,850.0,250.0,,36.0,AS,Armatura stradale,4768.0,SB,Sbraccio su palo,,,,,,,42.068491221300285,12.355515082585633
312720,2/12/2016,13/2/2026,0.0,0.0,1.0,110.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.90655774697383,12.707376596807393
1274614,1/1/2026,13/2/2026,300.0,0.0,1.0,20.0,LA,Lanterna artistica ,2804.0,SF,Soffitto,,,,,,,41.869191311860156,12.595851119249854
1291610,1/1/2026,13/2/2026,500.0,0.0,1.0,13.5,AU,Arredo urbano,1811.0,TP,Testapalo,,,,,,,41.90732916629584,12.549799304175266
1061476,1/1/2024,13/2/2026,900.0,150.0,1.0,20.5,AS,Armatura stradale,3723.0,SB,Sbraccio su palo,,,,,,,41.74808815786604,12.383086086018693
637673,1/11/2020,13/2/2026,0.0,0.0,1.0,76.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.8487581016833,12.623893892005844
739163,1/5/2022,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,1278.0,ME,Mensola,,,,,,,41.88896715245321,12.683499388152839
963692,1/1/2023,13/2/2026,550.0,0.0,1.0,35.0,PR,Proiettore,600.0,MU,A muro o parete,,,,,,,41.92418858569266,12.573288819771058
153156,18/9/2018,13/2/2026,820.0,0.0,1.0,100.0,AS,Armatura stradale,53.0,TP,Testapalo,,,,,,,41.88219403985351,12.356127836630751
725909,11/4/2022,13/2/2026,0.0,0.0,1.0,16.5,AS,Armatura stradale,750.0,SB,Sbraccio su palo,,,,,,,41.70721489822462,12.524898529738264
185836,6/6/2019,13/2/2026,0.0,0.0,1.0,28.0,AS,Armatura stradale,1317.0,NN,Non noto,,,,,,,41.93951587387315,12.426389314579072
1257480,1/1/2026,13/2/2026,800.0,0.0,1.0,28.0,AS,Armatura stradale,1867.0,SB,Sbraccio su palo,,,,,,,41.899887218365386,12.5372774520567
1117852,1/1/2024,13/2/2026,550.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.98213782555544,12.458897632417393
1138924,13/4/2021,13/2/2026,0.0,0.0,1.0,25.5,NN,Non noto,189.0,NN,Non noto,,,,,,,42.026299699665216,12.482188129694688
717402,1/1/2022,13/2/2026,350.0,0.0,1.0,21.0,AU,Arredo urbano,1860.0,TP,Testapalo,,,,,,,41.931121102601175,12.638891838038367
852721,1/1/2022,13/2/2026,500.0,50.0,1.0,43.0,LA,Lanterna artistica ,2611.0,ME,Mensola,,,,,,,41.81004276048537,12.4818596326322
888185,1/12/2021,13/2/2026,800.0,0.0,1.0,40.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.728922648256145,12.284142176097651
1094636,1/1/2021,13/2/2026,700.0,0.0,1.0,27.0,AS,Armatura stradale,754.0,TP,Testapalo,,,,,,,42.03121704617893,12.29259069384898
1064630,1/1/2024,13/2/2026,0.0,0.0,1.0,59.2,PR,Proiettore,719.0,NN,Non noto,,,,,,,41.82719514397073,12.508383032197365
1301446,1/1/2025,13/2/2026,450.0,20.0,1.0,15.0,AU,Arredo urbano,3733.0,PI,Pipetta,,,,,,,41.72783975029259,12.344616574957769
399945,6/8/2019,13/2/2026,800.0,200.0,1.0,30.0,AS,Armatura stradale,613.0,SB,Sbraccio su palo,,,,,,,41.792173726828004,12.424036776489283
894015,1/5/2022,13/2/2026,400.0,0.0,1.0,70.0,SF,Sfera,189.0,NN,Non noto,,,,,,,41.97390903102558,12.511646165125624
1199491,1/4/2025,13/2/2026,800.0,75.0,1.0,34.0,AS,Armatura stradale,2406.0,SB,Sbraccio su palo,,,,,,,41.833612529383565,12.620572268598321
699889,1/1/2022,13/2/2026,1050.0,0.0,1.0,75.0,AS,Armatura stradale,1867.0,TP,Testapalo,,,,,,,41.9549602040959,12.47839761917592
531753,1/1/2020,13/2/2026,1000.0,0.0,1.0,20.0,SP,Segnapasso,211.0,IN,Incassato,,,,,,,42.037907310213846,12.485548816649905
1137712,1/3/2025,13/2/2026,800.0,100.0,1.0,100.0,AS,Armatura stradale,66.0,SB,Sbraccio su palo,,,,,,,41.78293682142614,12.35820549007867
156753,18/9/2018,13/2/2026,820.0,20.0,1.0,100.0,AS,Armatura stradale,241.0,SB,Sbraccio su palo,,,,,,,42.02673642702865,12.454466933605994
866839,1/1/2022,13/2/2026,850.0,200.0,1.0,28.0,AS,Armatura stradale,2781.0,SB,Sbraccio su palo,,,,,,,42.04201994904296,12.563243572435
1124966,1/1/2022,13/2/2026,800.0,0.0,1.0,150.0,AS,Armatura stradale,2025.0,TP,Testapalo,,,,,,,41.93014226063849,12.468562710220388
999287,1/7/2023,13/2/2026,900.0,50.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.90122856961073,12.287031827308462
966066,1/1/2023,13/2/2026,900.0,0.0,1.0,42.0,AS,Armatura stradale,2208.0,TP,Testapalo,,,,,,,41.83810553511073,12.598599863720262
309434,2/12/2016,13/2/2026,0.0,0.0,1.0,70.0,NN,Non noto,261.0,NN,Non noto,,,,,,,41.78808443727601,12.424266289567733
1206836,1/8/2025,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,2065.0,TP,Testapalo,,,,,,,41.889865611989585,12.579294468900839
163273,18/9/2018,13/2/2026,0.0,70.0,1.0,100.0,LA,Lanterna artistica ,830.0,ME,Mensola,,,,,,,41.81897610820423,12.39674397452854
1142774,24/3/2025,13/2/2026,800.0,10.0,1.0,57.0,AU,Arredo urbano,722.0,SB,Sbraccio su palo,,,,,,,41.81801815402756,12.393071875025393
488953,1/1/2020,13/2/2026,900.0,0.0,1.0,150.0,AS,Armatura stradale,9.0,TP,Testapalo,,,,,,,41.93142038460411,12.351219472902207
372710,8/6/2018,13/2/2026,1200.0,0.0,1.0,250.0,AS,Armatura stradale,1205.0,NN,Non noto,,,,,,,41.92135081757117,12.422345827419582
938434,1/1/2023,13/2/2026,0.0,0.0,1.0,21.0,AU,Arredo urbano,776.0,TP,Testapalo,,,,,,,41.84793497853781,12.442429988205443
639119,1/11/2020,13/2/2026,1500.0,0.0,1.0,400.0,PR,Proiettore,468.0,TP,Testapalo,,,,,,,42.04778474565786,12.318841194298079
456729,1/1/2020,13/2/2026,550.0,100.0,1.0,30.0,LA,Lanterna artistica ,1619.0,ME,Mensola,,,,,,,41.87682357002362,12.492603196577743
1212725,1/9/2025,13/2/2026,500.0,0.0,1.0,75.0,AS,Armatura stradale,1867.0,TP,Testapalo,,,,,,,41.85789746108758,12.504973750738046
870449,1/1/2022,13/2/2026,0.0,150.0,1.0,51.0,AS,Armatura stradale,2270.0,SB,Sbraccio su palo,,,,,,,41.876309423894334,12.355625842631515
925109,1/1/2023,13/2/2026,900.0,0.0,1.0,70.0,AS,Armatura stradale,1220.0,TP,Testapalo,,,,,,,41.916277324058754,12.774665770961661
639460,1/11/2020,13/2/2026,350.0,0.0,1.0,40.0,AU,Arredo urbano,769.0,TP,Testapalo,,,,,,,41.737216308221385,12.287233365909456
177473,30/9/2018,13/2/2026,900.0,200.0,1.0,70.0,AS,Armatura stradale,53.0,SB,Sbraccio su palo,,,,,,,41.88978349087662,12.469642663302128
1270810,1/1/2026,13/2/2026,750.0,0.0,1.0,23.0,AS,Armatura stradale,2297.0,TP,Testapalo,,,,,,,41.889325661103946,12.334459375660527
636640,1/11/2020,13/2/2026,0.0,0.0,1.0,35.0,AS,Armatura stradale,754.0,SB,Sbraccio su palo,,,,,,,41.764793859770656,12.370480353739831
642169,1/11/2020,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.845087787262024,12.611352908295695
1069671,1/1/2024,13/2/2026,400.0,0.0,1.0,21.5,AU,Arredo urbano,776.0,TP,Testapalo,,,,,,,41.946182945084814,12.566230639675188
991127,1/7/2023,13/2/2026,900.0,100.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.90097813341409,12.5110106991658
1040290,1/3/2024,13/2/2026,0.0,100.0,1.0,50.0,AU,Arredo urbano,189.0,SB,Sbraccio su palo,,,,,,,41.92100356118273,12.458081921049283
927469,1/1/2023,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,104.0,SB,Sbraccio su palo,,,,,,,41.9037130840544,12.65756268359723
1212692,1/1/2016,13/2/2026,650.0,100.0,1.0,50.0,AS,Armatura stradale,613.0,SB,Sbraccio su palo,,,,,,,42.022587335587396,12.374110378673226
1162285,1/1/2025,13/2/2026,0.0,0.0,1.0,41.5,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.87233454690412,12.36167684245035
993210,1/7/2023,13/2/2026,1000.0,50.0,1.0,150.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.92123720378504,12.530747279903053
1154345,1/7/2025,13/2/2026,800.0,30.0,1.0,90.0,AS,Armatura stradale,2065.0,PI,Pipetta,,,,,,,41.7847669845782,12.517328695676884
1271227,1/1/2026,13/2/2026,450.0,20.0,1.0,13.0,PR,Proiettore,1344.0,PI,Pipetta,,,,,,,41.91800872291327,12.652515046947206
1133441,1/1/2024,13/2/2026,300.0,0.0,1.0,20.0,AU,Arredo urbano,2177.0,TP,Testapalo,,,,,,,41.87599477446477,12.47677776002592
739773,1/5/2022,13/2/2026,0.0,100.0,1.0,41.0,AS,Armatura stradale,1718.0,SB,Sbraccio su palo,,,,,,,41.91374616994253,12.573424547810731
924467,1/1/2023,13/2/2026,1000.0,200.0,1.0,54.0,AS,Armatura stradale,2947.0,SB,Sbraccio su palo,,,,,,,41.9476547968612,12.518625803701442
1231830,1/1/2025,13/2/2026,650.0,0.0,1.0,30.0,AS,Armatura stradale,2089.0,TP,Testapalo,,,,,,,41.784966612256476,12.37185894868141
409446,4/11/2019,13/2/2026,0.0,0.0,1.0,27.0,LA,Lanterna artistica ,830.0,TP,Testapalo,,,,,,,41.87798662013744,12.434713132947797
1020039,1/2/2023,13/2/2026,400.0,0.0,1.0,70.0,AU,Arredo urbano,3417.0,TP,Testapalo,,,,,,,41.94873475785498,12.452979489065156
1102802,1/1/2024,13/2/2026,750.0,150.0,1.0,95.0,AS,Armatura stradale,3360.0,SB,Sbraccio su palo,,,,,,,41.78781282500308,12.490387240274671
185445,6/6/2019,13/2/2026,0.0,0.0,1.0,41.0,AS,Armatura stradale,1317.0,NN,Non noto,,,,,,,41.94147446635088,12.650319354695515
1114585,1/1/2024,13/2/2026,500.0,50.0,1.0,25.0,LA,Lanterna artistica ,3930.0,ME,Mensola,,,,,,,41.79508238660397,12.58950088071484
751654,1/1/2022,13/2/2026,600.0,100.0,1.0,21.5,AU,Arredo urbano,2249.0,SB,Sbraccio su palo,,,,,,,41.82453240684242,12.504396449808855
946634,1/1/2023,13/2/2026,20.0,0.0,1.0,20.0,SP,Segnapasso,3212.0,IN,Incassato,,,,,,,42.02194796025922,12.3716109441474
1121346,1/1/2025,13/2/2026,700.0,0.0,1.0,100.0,AS,Armatura stradale,2065.0,TP,Testapalo,,,,,,,41.91059478748662,12.535769801707463
711181,1/1/2022,13/2/2026,1300.0,50.0,1.0,75.0,PR,Proiettore,2108.0,SB,Sbraccio su palo,,,,,,,41.948131610212286,12.514809714770847
1256276,1/1/2026,13/2/2026,800.0,200.0,1.0,38.0,AS,Armatura stradale,2297.0,SB,Sbraccio su palo,,,,,,,41.875095861941375,12.354756091481049
313263,2/12/2016,13/2/2026,0.0,100.0,1.0,98.0,AU,Arredo urbano,124.0,SB,Sbraccio su palo,,,,,,,41.718468682374244,12.542908647004058
851234,1/1/2022,13/2/2026,800.0,0.0,1.0,56.0,AS,Armatura stradale,2208.0,TP,Testapalo,,,,,,,41.92566284553069,12.545544730248157
